datetime,discharge,gauge_height,water_velocity
6/17/16,596010.4167,11.96875,3
6/18/16,587062.5,11.71875,2.989583333
6/19/16,558718.75,11.125,2.9375
6/20/16,538385.4167,11.03125,2.666666667
6/22/16,517145.8333,10.94791667,2.270833333
6/23/16,501687.5,10.54166667,2.125
6/24/16,487864.5833,10,2.052083333
6/25/16,478395.8333,10,2.020833333
6/26/16,460229.1667,10,2.010416667
6/27/16,459875,10,2.010416667
6/28/16,462479.1667,9.989583333,2
6/29/16,451156.25,9.885416667,2
6/30/16,444416.6667,9.760416667,2
7/1/16,440208.3333,9.645833333,2
7/2/16,431364.5833,9.53125,2
7/3/16,432187.5,9.46875,2
7/4/16,446708.3333,9.520833333,2.010416667
7/5/16,445041.6667,9.510416667,2.010416667
7/6/16,436177.0833,9.541666667,2
7/7/16,445187.5,9.677083333,2
7/9/16,443125,9.510416667,2
7/10/16,442781.25,9.052083333,2
7/11/16,422708.3333,9.020833333,2
7/13/16,425447.9167,9.302083333,2
7/14/16,447052.0833,9.875,2
7/15/16,471937.5,10,2.020833333
7/16/16,469135.4167,10.32291667,2.010416667
7/17/16,488979.1667,10.54166667,2.0625
7/18/16,502781.25,10.63541667,2.21875
7/19/16,508520.8333,10.58333333,2.21875
7/20/16,520864.5833,10.34375,2.416666667
7/21/16,495812.5,10.08333333,2.15625
7/22/16,491666.6667,10,2.09375
7/23/16,467468.75,10,2.010416667
7/24/16,454875,10,2
7/25/16,437645.8333,9.989583333,2
7/26/16,439270.8333,9.927083333,2
7/27/16,432020.8333,9.3125,2
7/28/16,406531.25,9,2
7/29/16,397458.3333,9.125,1.979166667
7/30/16,399010.4167,8.979166667,1.989583333
7/31/16,405041.6667,9.020833333,1.96875
8/2/16,388114.5833,9.3125,1.9375
8/3/16,407343.75,9.458333333,1.979166667
8/4/16,404270.8333,9.416666667,1.96875
8/5/16,415020.8333,9.635416667,2
8/7/16,433354.1667,9.645833333,2
8/8/16,441614.5833,9.5625,2
8/9/16,424000,9.927083333,2
8/10/16,441989.5833,9.90625,2
8/11/16,452687.5,9.708333333,2.020833333
8/12/16,466000,10,2.010416667
8/13/16,530895.8333,10.78125,2.53125
8/14/16,566104.1667,11.04166667,2.958333333
8/15/16,545437.5,10.69791667,2.65625
8/16/16,548406.25,9.885416667,2.75
8/17/16,522572.9167,9.5625,2.635416667
8/18/16,509364.5833,9.53125,2.427083333
8/19/16,500281.25,9.5,2.322916667
8/20/16,492822.9167,9.5625,2.25
8/21/16,505291.6667,9.697916667,2.291666667
8/22/16,498729.1667,9.072916667,2.239583333
8/23/16,477806.8182,9.590909091,2.034090909
8/24/16,482343.75,9.822916667,2.03125
8/25/16,479645.8333,10,2.010416667
8/26/16,489427.0833,10.20833333,2.03125
8/27/16,497739.5833,10.40625,2.104166667
8/28/16,499802.0833,10.54166667,2.166666667
8/29/16,498229.1667,10.61458333,2.1875
8/30/16,493562.5,10.6875,2.125
8/31/16,501666.6667,10.73958333,2.135416667
9/1/16,489843.75,10.94791667,2.114583333
9/2/16,485156.25,10.76041667,2.020833333
9/3/16,485114.5833,10,2.083333333
9/4/16,460593.75,10,2
9/5/16,457093.75,9.989583333,2
9/6/16,441166.6667,9.989583333,2
9/7/16,419760.4167,9.677083333,2
9/8/16,415281.25,9.604166667,2
9/9/16,414156.25,9.666666667,2
9/10/16,425166.6667,9.666666667,2
9/11/16,424218.75,9.645833333,2
9/12/16,416427.0833,9.760416667,2
9/13/16,413812.5,9.8125,2
9/14/16,406989.5833,9.78125,2
9/15/16,400947.9167,9.5625,2
9/17/16,395041.6667,9.020833333,2
9/18/16,389614.5833,9,2
9/19/16,398781.25,9,2
9/20/16,405114.5833,9.010416667,2
9/21/16,404000,9.291666667,2
9/22/16,404041.6667,9.40625,2
9/23/16,401989.5833,9.364583333,1.989583333
9/24/16,409447.9167,9.354166667,2
9/25/16,408729.1667,9.385416667,2
9/26/16,412812.5,9.447916667,1.989583333
9/27/16,417031.25,9.635416667,2
9/28/16,422572.9167,9.65625,2
9/29/16,439427.0833,9.322916667,2
9/30/16,428979.1667,9,2
10/1/16,420302.0833,9,2
10/2/16,407375,9,2
10/3/16,397552.0833,9,2
10/4/16,384531.25,9.010416667,2
10/5/16,376177.0833,9.09375,1.989583333
10/7/16,393864.5833,9.083333333,1.96875
10/8/16,406052.0833,8.989583333,2
10/9/16,371416.6667,9,1.90625
10/10/16,362854.1667,9,1.854166667
10/12/16,361645.8333,9,1.9375
10/13/16,378687.5,9,2
10/14/16,374552.0833,9,2
10/15/16,371041.6667,9,1.979166667
10/16/16,375864.5833,9.3125,1.979166667
10/17/16,369760.4167,9.510416667,1.885416667
10/18/16,380625,9.53125,1.9375
10/19/16,387562.5,9.541666667,1.989583333
10/20/16,397677.0833,9.520833333,2
10/21/16,419614.5833,9.583333333,2
10/22/16,398614.5833,9.510416667,2
10/23/16,387072.9167,9.34375,2
10/25/16,370593.75,9,1.979166667
10/26/16,356562.5,9,1.822916667
10/28/16,334604.1667,9,1.302083333
10/29/16,337416.6667,9,1.333333333
10/30/16,337572.9167,9,1.354166667
10/31/16,338468.75,9,1.416666667
11/1/16,345291.6667,9.041666667,1.46875
11/2/16,352770.8333,9.135416667,1.635416667
11/3/16,358520.8333,9.15625,1.75
11/4/16,356020.8333,9.03125,1.6875
11/5/16,351135.4167,9.135416667,1.5625
11/6/16,338000,9.020833333,1.5
11/10/16,306677.0833,8.989583333,1
11/11/16,304989.5833,8.916666667,1.020833333
11/13/16,304604.1667,8.479166667,1.104166667
11/14/16,294687.5,8.5,1.239583333
11/15/16,290083.3333,8.489583333,1.145833333
11/17/16,287437.5,8.385416667,1.072916667
11/18/16,281260.4167,8.385416667,1.03125
11/19/16,314239.5833,8.28125,1.322916667
11/20/16,292215.9091,8.363636364,1.056818182
11/22/16,263739.5833,8,1
11/23/16,245822.9167,8,1
11/24/16,241906.25,8,1
11/25/16,242333.3333,7.697916667,1
11/26/16,241020.8333,8,1
11/29/16,215666.6667,8.072916667,0.958333333
11/30/16,248833.3333,7.802083333,1
12/1/16,243636.3636,7.647727273,1
12/2/16,229093.75,7.583333333,1
12/4/16,248197.9167,8.28125,0.895833333
12/5/16,253093.75,8.104166667,1
12/9/16,317881.5789,8.855263158,1.144736842
12/10/16,312295.4545,8.613636364,1.193181818
12/11/16,299562.5,7.604166667,1.104166667
12/12/16,300489.5833,7.197916667,1.072916667
12/13/16,314822.9167,7.427083333,1.364583333
12/14/16,351562.5,8.364583333,1.65625
12/15/16,353895.8333,8.927083333,1.572916667
12/16/16,331927.0833,8.510416667,1.458333333
12/17/16,321739.5833,7.895833333,1.34375
12/18/16,353166.6667,9.25,1.59375
12/19/16,361166.6667,9.46875,1.8125
12/20/16,342804.3478,8.652173913,1.554347826
12/21/16,323822.9167,7.9375,1.260416667
12/22/16,328739.5833,7.75,1.354166667
12/23/16,316989.5833,7.645833333,1.21875
12/24/16,321145.8333,7.489583333,1.364583333
12/25/16,314583.3333,7.71875,1.208333333
12/26/16,313927.0833,7.802083333,1.28125
12/27/16,323989.5833,8.197916667,1.34375
12/28/16,328760.4167,8.09375,1.385416667
12/29/16,379010.4167,8.90625,1.864583333
12/30/16,397677.0833,9.770833333,1.989583333
12/31/16,400114.5833,9.322916667,2
1/1/17,424062.5,9.34375,2
1/2/17,441843.75,9.65625,2
1/3/17,459593.75,9.760416667,2
1/4/17,485406.25,10.38541667,2.083333333
1/5/17,479208.3333,10.05208333,2.020833333
1/6/17,518010.4167,10.84375,2.302083333
1/8/17,498641.3043,9.717391304,2.293478261
1/9/17,486895.8333,8.864583333,2.125
1/10/17,477375,9.302083333,2.114583333
1/11/17,490833.3333,10.20833333,2.1875
1/12/17,485385.4167,10.07291667,2.125
1/13/17,494822.9167,10.08333333,2.1875
1/14/17,495291.6667,10.04166667,2.166666667
1/15/17,476562.5,9.65625,2.03125
1/16/17,472375,9.614583333,2
1/17/17,463520.8333,9.5,2
1/18/17,446979.1667,9.135416667,2
1/19/17,433770.8333,9.364583333,2
1/20/17,451729.1667,9.645833333,2
1/21/17,481208.3333,9.770833333,2.052083333
1/22/17,541541.6667,10.36458333,2.666666667
1/23/17,573104.1667,10.69791667,2.895833333
1/24/17,567750,10.65625,2.916666667
2/4/17,738552.0833,13.625,3.520833333
2/6/17,710114.5833,12.60416667,3.260416667
2/7/17,713614.5833,12.5,3.21875
2/10/17,633833.3333,12.5,3
2/11/17,596187.5,11.47916667,2.989583333
2/12/17,561510.4167,10.95833333,2.947916667
2/14/17,494072.9167,10.08333333,2.083333333
2/15/17,502986.3014,10.16438356,2.219178082
2/16/17,464093.75,9.802083333,2
2/17/17,450458.3333,9.041666667,2
2/18/17,442072.9167,9.4375,2
